2020-12-11 09:08:09.308734||meta||agents||4
2020-12-11 09:08:09.308808||meta||treatnames||A (men's search)@|B (women's search)
2020-12-11 09:08:09.309146||meta||block_id start||0
2020-12-11 09:08:09.309164||meta||assignment||2@|0@|3@|1
2020-12-11 12:59:01.089320||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|10 Steps to Choosing the Right College | Best Colleges | US ...@|www.usnews.com||0||0
2020-12-11 12:59:01.687304||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|Finding Your College Fit | Getting Started with College Planning@|bigfuture.collegeboard.org@|There's no magic formula for choosing a college, but there are steps you can take to find a good fit. Use this tool to start your journey. Go ... How to Find a College That ... · College Search Step-By-Step · Quick Guide||0||0
2020-12-11 12:59:02.154091||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|Take Our College Quiz – Niche@|www.niche.com@|Start Your College Search. Trying to figure out what college you should go to? Choosing a college can be overwhelming. Thankfully Niche is here to help! Take ...||0||0
2020-12-11 12:59:02.563489||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|How to Choose a College: A Complete Guide - College Raptor@|www.collegeraptor.com@|Jul 31, 2020 — Choosing a college is a science and an art. You'll ... This is, perhaps, one reason that colleges will super score or choose your highest Critical ...||0||0
2020-12-11 12:59:02.880739||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||0||0
2020-12-11 12:59:03.235441||measurement||ad||2020-12-11 12:58:14.438083@|ad - degree programs@|DeVry University Online - Certificate & Degree Options@|Ad·www.devry.edu/(866) 605-2708Learn About Technology, Earn A Degree In Programming, Engineering, or Computer Networking. Technology Is Our Backbone, Software Development Networking & Engineering Available. MBA + Concentrations. Graduate Certificates. Nationwide Locations. Tech Core.Campus LocationsCampus Options Are AvailableFind Locations Nationwide.Business DegreesComplete Your Degree in Accounting,Business, or Management.Tech and EngineeringHands-On Learning For Today'sEngineering Tech Careers.Health SciencesBuild Your Health Sciences CareerWith Our Stackable Degree Programs.||3||1
2020-12-11 12:59:03.278886||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||0||0
2020-12-11 12:59:03.602687||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||0||0
2020-12-11 12:59:03.861998||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||0||0
2020-12-11 12:59:04.085303||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|How To Choose A College That's Right For You : NPR@|www.npr.org@|Feb 21, 2007 — You don't need to pick a major to pick a college. Very few high-school students have enough information or experience to choose a major.||0||0
2020-12-11 12:59:04.352173||measurement||ad||2020-12-11 12:58:13.359779@|search - pick a college@|How do I pick the right college for me? | College Scholarships ...@|www.collegescholarshipsusa.com@|Academic Expectations – Realistically with the students' academic background what type of colleges and universities are feasible? What major (degree ...||0||0
2020-12-11 12:59:05.580452||measurement||ad||2020-12-11 12:58:14.438083@|ad - degree programs@|Penn State World Campus Online - Penn State Online Certificates@|Ad·worldcampus.psu.edu/Earn Your Degree or Certificate Online with the Same Faculty from the Penn State Campus. Accredited Degrees and Certificates Delivered Online through Penn State World Campus! Flexible and Convenient. 150+ Degree Programs. Academically Rigorous.150+ Accredited Programs · We are Penn State, Online · How Online Learning WorksGrand Canyon University - Find Your PurposeAd·explore.gcu.edu/degrees/applyEarn your degree with online or campus courses. An accredited university. Career Placement Services. Alumni Network. Learn from Leaders. Transfer Friendly. Academic Excellence. Online Classes. Convenient Locations.Online Degree Programs · On-Campus Programs · Online Nursing ProgramsStrayer® University - Learn Online With A New LaptopAd·degrees.strayer.edu/programming/degree-online(888) 406-2578Laptop Included As Part Of Your Bachelor's Degree. We Make It Easy, Apply Now! Grad Fund: Save Up To 25% Degree programs: Business, Criminal Justice, Information Technology, Accounting, Human Resources.Technology Degree · Transfer Your Credits · Bachelors with a Champion · Business Degree||3||1
2020-12-11 12:59:10.487720||error||collecting ads||Error||0||0
2020-12-11 12:59:10.487862||event||progress-marker||measurement-end||0||0
2020-12-11 12:59:14.460699||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|10 Steps to Choosing the Right College | Best Colleges | US ...@|www.usnews.com||1||0
2020-12-11 12:59:14.707667||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|Finding Your College Fit | Getting Started with College Planning@|bigfuture.collegeboard.org@|There's no magic formula for choosing a college, but there are steps you can take to find a good fit. Use this tool to start your journey. Go ... How to Find a College That ... · College Search Step-By-Step · Quick Guide||1||0
2020-12-11 12:59:14.941999||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|Take Our College Quiz – Niche@|www.niche.com@|Start Your College Search. Trying to figure out what college you should go to? Choosing a college can be overwhelming. Thankfully Niche is here to help! Take ...||1||0
2020-12-11 12:59:15.188829||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|College Match | Find the right college with College Raptor@|www.collegeraptor.com@|Use College Raptor's college match tool to see and compare thousands of colleges based ... Strategies For Picking A College To Add To Your... college search.||1||0
2020-12-11 12:59:15.354189||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||1||0
2020-12-11 12:59:15.568017||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||1||0
2020-12-11 12:59:15.807143||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||1||0
2020-12-11 12:59:15.999000||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||1||0
2020-12-11 12:59:16.143162||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|How To Choose A College That's Right For You : NPR@|www.npr.org@|Feb 21, 2007 — You don't need to pick a major to pick a college. Very few high-school students have enough information or experience to choose a major.||1||0
2020-12-11 12:59:16.304475||measurement||ad||2020-12-11 12:58:58.582992@|search - pick a college@|How do I pick the right college for me? | College Scholarships ...@|www.collegescholarshipsusa.com@|Academic Expectations – Realistically with the students' academic background what type of colleges and universities are feasible? What major (degree ...||1||0
2020-12-11 12:59:17.029865||measurement||ad||2020-12-11 12:58:58.582992@|ad - pick a college@|Online or On-Campus Options - Classes Start Every 8 Weeks@|Ad·www.devry.edu/(866) 605-2708Build Your Future In Business, Tech & Health. Start Planning Your Path Today. Bachelor's & Associate Degree Programs To Help Build Your Future. Bachelor Degree Programs. Graduate Certificates. Flexible Classes. Medical Billing & Coding. Transfer Credits.Online Options · Campus Locations · Health Sciences · Tech and Engineering · MilitaryFind The Right College - Step By Step GuideAd·www.myfuture.com/Get Help Choosing the Right School with Helpful Information & Practical Advice! Search Schools. Explore Resources. Highlights: College Interview Tips Available, Campus Visiting Tips Available, Financial Aid Available.||1||0
2020-12-11 12:59:24.744854||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||3||1
2020-12-11 12:59:24.974001||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||3||1
2020-12-11 12:59:25.148496||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||3||1
2020-12-11 12:59:25.355611||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||3||1
2020-12-11 12:59:25.455816||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||3||1
2020-12-11 12:59:25.537223||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||3||1
2020-12-11 12:59:25.648631||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||3||1
2020-12-11 12:59:25.777668||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||3||1
2020-12-11 12:59:25.951959||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||3||1
2020-12-11 12:59:26.185512||measurement||ad||2020-12-11 12:58:14.438083@|search - what major should i study@|What Should I Major In? How to Choose a Major in 9 Steps@|zety.com@|How to figure out what you want to major in during your university studies. Here's a step-by-step guide on how to choose a major: 1. Identify Interests, Values, ... Rating: 4.8 · 199 reviews||3||1
2020-12-11 12:59:32.631874||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||1||0
2020-12-11 12:59:32.955619||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||1||0
2020-12-11 12:59:33.218934||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||1||0
2020-12-11 12:59:33.663018||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||1||0
2020-12-11 12:59:33.864041||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||1||0
2020-12-11 12:59:34.047159||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||1||0
2020-12-11 12:59:34.250916||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||1||0
2020-12-11 12:59:34.499184||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||1||0
2020-12-11 12:59:34.673022||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||1||0
2020-12-11 12:59:34.855043||measurement||ad||2020-12-11 12:58:58.582992@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Mar 22, 2019 — This career test by educations.com is designed to help students find and study the right courses to achieve their educational and career goals.||1||0
2020-12-11 12:59:40.969820||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|10 Steps to Choosing the Right College | Best Colleges | US ...@|www.usnews.com||3||1
2020-12-11 12:59:41.435541||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|Finding Your College Fit | Getting Started with College Planning@|bigfuture.collegeboard.org@|There's no magic formula for choosing a college, but there are steps you can take to find a good fit. Use this tool to start your journey. Go ... How to Find a College That ... · College Search Step-By-Step · Quick Guide||3||1
2020-12-11 12:59:41.760071||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|Take Our College Quiz – Niche@|www.niche.com@|Start Your College Search. Trying to figure out what college you should go to? Choosing a college can be overwhelming. Thankfully Niche is here to help! Take ...||3||1
2020-12-11 12:59:42.058092||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|How to Choose a College: A Complete Guide - College Raptor@|www.collegeraptor.com@|Jul 31, 2020 — Choosing a college is a science and an art. You'll ... This is, perhaps, one reason that colleges will super score or choose your highest Critical ...||3||1
2020-12-11 12:59:42.303070||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||3||1
2020-12-11 12:59:42.592378||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||3||1
2020-12-11 12:59:43.040902||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||3||1
2020-12-11 12:59:43.432559||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||3||1
2020-12-11 12:59:43.829304||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|What Should I Major In? How to Choose a Major in 9 Steps@|zety.com@|There are literally thousands of majors to choose from, and each university and college program will vary on their offerings. You need to pick a major that your ... Rating: 4.8 · 199 reviews||3||1
2020-12-11 12:59:44.013240||measurement||ad||2020-12-11 12:58:14.438083@|search - pick a college@|How To Choose A College That's Right For You : NPR@|www.npr.org@|Feb 21, 2007 — You don't need to pick a major to pick a college. Very few high-school students have enough information or experience to choose a major.||3||1
2020-12-11 12:59:45.427447||measurement||loadtime||0:01:43.488963||3||1
2020-12-11 12:59:45.427613||event||progress-marker||measurement-end||3||1
2020-12-11 12:59:48.389553||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|List of Degrees | Most Popular Degree Programs by Level@|study.com||1||0
2020-12-11 12:59:48.471474||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|ASU Academic Degrees and Programs - ASU Students@|students.asu.edu@|ASU offers more than 800 fully accredited undergraduate and graduate degree programs. Find your major.||1||0
2020-12-11 12:59:48.552474||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|Degree Programs | Harvard University - The Graduate School ...@|gsas.harvard.edu@|Degree Programs. Keyword. Category. - Any -, Arts & Architecture, Education ... Degrees offered. - Any -, Master of Arts (AM), Master of Science (SM), Master of ...||1||0
2020-12-11 12:59:48.641724||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|Degree Programs | University of the People@|www.uopeople.edu@|COMPUTER SCIENCE DEGREES. The associate's and bachelor degree programs provide theoretical and practical knowledge to achieve success in this ...||1||0
2020-12-11 12:59:48.757486||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|College Degrees | Majors & Degree Programs | Franklin.edu@|www.franklin.edu@|Earn a 100 percent online college degree at an accredited, nonprofit university built for working adults. Business Programs. Finance & Accounting Programs. Healthcare Programs. Marketing & Communications Programs. Public & Social Sciences Programs. Technology Programs.||1||0
2020-12-11 12:59:48.896777||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|Online Master's & Bachelor's Degree Programs - Coursera@|www.coursera.org@|Online Degree Programs. Computer Science Degrees. Business Degrees. Public Health Degrees. Data Science Degrees. Bachelor's Degrees. Bachelor of Computer Science. MS Electrical Engineering. Bachelor Completion Degree.||1||0
2020-12-11 12:59:48.992346||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|Degree Programs < University of California, Berkeley@|guide.berkeley.edu@|Although there are more than 150 undergraduate majors and minors at UC Berkeley, the program you are looking for does not exist (yet). Please choose a new ...||1||0
2020-12-11 12:59:49.386506||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|Online Degrees and Programs | WGU@|www.wgu.edu@|Find the bachelor's or master's degree program that elevates your career. As an online school, our online degrees are for busy adults seeking affordable, ... Predominant Degree Awarded: Bachelor's deg... What is the easiest degree to get online? Are online degrees credible? Can you really get a degree online? Show more||1||0
2020-12-11 12:59:49.480117||measurement||ad||2020-12-11 12:58:58.582992@|search - degree programs@|Degree Programs | University of Colorado Boulder@|www.colorado.edu@|94 items — CU Boulder offers 85 majors at the bachelor's level and more than 100 master's, doctoral and professional degree programs in a full range of disciplines ...||1||0
2020-12-11 12:59:50.643104||measurement||loadtime||0:00:53.474837||1||0
2020-12-11 12:59:50.643208||event||progress-marker||measurement-end||1||0
2020-12-11 12:59:53.324146||meta||block_id end||14
2020-12-11 12:59:53.325280||meta||block_id start||15
2020-12-11 12:59:53.325309||meta||assignment||2@|3@|0@|1
2020-12-11 13:00:15.860380||event||progress-marker||training-start||0||1
2020-12-11 13:00:20.065597||treatment||google search||women's clothes||0||1
2020-12-11 13:00:22.190023||error||visiting||google searchresults||0||1
2020-12-11 13:00:25.524227||event||progress-marker||training-start||2||0
2020-12-11 13:00:25.674130||event||progress-marker||training-start||3||0
2020-12-11 13:00:26.129889||event||progress-marker||training-start||1||1
2020-12-11 13:00:33.082139||treatment||google search||men's clothes||3||0
2020-12-11 13:00:33.200083||error||visiting||google searchresults||3||0
2020-12-11 13:00:33.317402||treatment||google search||men's clothes||2||0
2020-12-11 13:00:33.573099||error||visiting||google searchresults||2||0
2020-12-11 13:00:38.047448||treatment||google search||women's clothes||1||1
2020-12-11 13:00:38.178178||error||visiting||google searchresults||1||1
2020-12-11 13:00:44.310968||treatment||visit page||https://www.urbanoutfitters.com/womens-clothing||0||1
2020-12-11 13:00:44.686010||error||visiting||google searchresults||3||0
2020-12-11 13:00:53.011667||error||visiting||google searchresults||3||0
2020-12-11 13:00:54.864840||treatment||visit page||https://www.asos.com/us/men/||2||0
2020-12-11 13:01:01.111449||error||visiting||google searchresults||3||0
2020-12-11 13:01:09.233468||error||visiting||google searchresults||3||0
2020-12-11 13:01:16.914960||treatment||visit page||https://www.urbanoutfitters.com/mens-clothing||2||0
2020-12-11 13:01:25.216165||treatment||visit page||https://www.target.com/c/women-s-clothing/-/N-5xtcm?Nao=0||0||1
2020-12-11 13:01:25.533571||treatment||visit page||https://www.urbanoutfitters.com/womens-clothing||1||1
2020-12-11 13:01:29.016454||treatment||google search||men's belts||3||0
2020-12-11 13:01:29.075308||error||visiting||google searchresults||3||0
2020-12-11 13:01:37.188924||error||visiting||google searchresults||2||0
2020-12-11 13:01:40.539887||error||visiting||google searchresults||0||1
2020-12-11 13:01:45.573779||error||visiting||google searchresults||2||0
2020-12-11 13:01:50.668348||error||visiting||google searchresults||0||1
2020-12-11 13:01:58.018415||treatment||visit page||https://www.duluthtrading.com/men/accessories/belts/||3||0
2020-12-11 13:02:05.301279||treatment||google search||men's belts||2||0
2020-12-11 13:02:05.674139||error||visiting||google searchresults||2||0
2020-12-11 13:02:18.311425||treatment||google search||women's belts||0||1
2020-12-11 13:02:18.381035||error||visiting||google searchresults||0||1
2020-12-11 13:02:20.287466||treatment||visit page||https://www.target.com/c/women-s-clothing/-/N-5xtcm?Nao=0||1||1
2020-12-11 13:02:31.970858||treatment||visit page||https://www.kohls.com/catalog/mens-belts-accessories.jsp?CN=Gender:Mens+Product:Belts+Department:Accessories||3||0
2020-12-11 13:02:35.166453||error||visiting||google searchresults||1||1
2020-12-11 13:02:44.565412||error||visiting||google searchresults||1||1
2020-12-11 13:02:52.726425||error||visiting||google searchresults||3||0
2020-12-11 13:03:00.886527||error||visiting||google searchresults||3||0
2020-12-11 13:03:06.097583||treatment||visit page||https://www.zappos.com/men-belts/COfWARCG1wHAAQLiAgMBAhg.zso||2||0
2020-12-11 13:03:06.925904||treatment||google search||women's belts||1||1
2020-12-11 13:03:07.063764||error||visiting||google searchresults||1||1
2020-12-11 13:03:10.115330||error||visiting||google searchresults||0||1
2020-12-11 13:03:15.218526||treatment||google search||shampoo for men||3||0
2020-12-11 13:03:15.436836||error||visiting||google searchresults||3||0
2020-12-11 13:03:22.341848||error||visiting||google searchresults||0||1
2020-12-11 13:03:25.395470||treatment||visit page||https://www.target.com/c/belts-women-s-accessories/-/N-56dbk||1||1
2020-12-11 13:03:31.232813||error||visiting||google searchresults||0||1
2020-12-11 13:03:35.140703||treatment||visit page||https://www.macys.com/shop/mens-clothing/mens-belts-suspenders?id=47673||2||0
2020-12-11 13:03:38.144257||treatment||visit page||https://gearmoose.com/best-shampoo-for-men/||3||0
2020-12-11 13:03:39.693208||error||visiting||google searchresults||0||1
2020-12-11 13:03:58.716088||error||visiting||google searchresults||1||1
2020-12-11 13:04:00.576185||treatment||google search||shampoo for women||0||1
2020-12-11 13:04:01.627757||error||visiting||google searchresults||0||1
2020-12-11 13:04:06.841978||treatment||visit page||https://www.thetrendspotter.net/best-shampoos-for-men/||3||0
2020-12-11 13:04:07.072505||error||visiting||google searchresults||1||1
2020-12-11 13:04:07.215172||treatment||visit page||https://www.google.com/search?source=hp&ei=IcLTX-ftNca0tAb97anQCA&q=men%27s+belts&oq=men%27s+belts&gs_lcp=CgZwc3ktYWIQAzILCAAQsQMQgwEQyQMyAggAMgIIADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6CAgAELEDEIMBOgQIABAKUL0ZWL0gYM4vaABwAHgAgAH7CogByyCSAQk0LTEuMC4xLjKYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwingubnzsbtAhVGGs0KHf12CooQ4dUDCAg&uact=5||2||0
2020-12-11 13:04:15.275613||error||visiting||google searchresults||1||1
2020-12-11 13:04:17.179879||error||visiting||google searchresults||2||0
2020-12-11 13:04:22.287263||treatment||visit page||https://nymag.com/strategist/article/best-shampoos-dandruff-volumizing-thinning-dry.html||0||1
2020-12-11 13:04:28.810842||treatment||google search||shampoo for women||1||1
2020-12-11 13:04:30.690621||treatment||google search||shampoo for men||2||0
2020-12-11 13:04:30.897428||error||visiting||google searchresults||2||0
2020-12-11 13:04:32.897044||error||visiting||google searchresults||1||1
2020-12-11 13:04:35.364716||treatment||visit page||https://www.ulta.com/men-hair-shampoo?N=26zw||3||0
2020-12-11 13:04:57.744440||treatment||visit page||https://nymag.com/strategist/article/best-shampoos-dandruff-volumizing-thinning-dry.html||1||1
2020-12-11 13:04:59.517118||treatment||visit page||https://gearmoose.com/best-shampoo-for-men/||2||0
2020-12-11 13:05:25.254058||treatment||visit page||https://www.goodhousekeeping.com/beauty-products/g32715498/best-shampoos-brands/||0||1
2020-12-11 13:05:34.415875||treatment||visit page||https://www.google.com/search?source=hp&ei=ucLTX_KlGsOstQaEgLrYCg&q=shampoo+for+men&btnK=Google+Search||2||0
2020-12-11 13:05:35.495851||treatment||visit page||https://www.google.com/search?source=hp&ei=bcLTX42wBtvXtAbbkKiAAw&q=shampoo+for+men&btnK=Google+Search||3||0
2020-12-11 13:05:44.961330||error||visiting||google searchresults||2||0
2020-12-11 13:05:50.783709||treatment||visit page||https://www.womenshealthmag.com/beauty/a19947497/best-shampoos-for-thinning-hair/||0||1
2020-12-11 13:05:52.146528||treatment||visit page||https://www.goodhousekeeping.com/beauty-products/g32715498/best-shampoos-brands/||1||1
2020-12-11 13:05:52.994722||error||visiting||google searchresults||2||0
2020-12-11 13:05:53.967321||treatment||google search||men's shaving kits||3||0
2020-12-11 13:05:54.104887||error||visiting||google searchresults||3||0
2020-12-11 13:06:10.073649||treatment||google search||men's shaving kits||2||0
2020-12-11 13:06:10.347531||error||visiting||google searchresults||2||0
2020-12-11 13:06:11.816601||treatment||visit page||https://www.marieclaire.com/beauty/g25096473/best-shampoo-and-conditioner-reviews/||0||1
2020-12-11 13:06:17.299065||treatment||visit page||https://www.womenshealthmag.com/beauty/a19947497/best-shampoos-for-thinning-hair/||1||1
2020-12-11 13:06:23.442800||treatment||visit page||https://www.macys.com/shop/makeup-and-perfume/mens-shaving-kit?id=48194||3||0
2020-12-11 13:06:34.664528||treatment||visit page||https://www.toolsofmen.com/best-shaving-kits-for-men/||2||0
2020-12-11 13:06:41.982998||treatment||google search||women's shaving kit||0||1
2020-12-11 13:06:42.219291||error||visiting||google searchresults||0||1
2020-12-11 13:06:46.557277||treatment||visit page||https://www.marieclaire.com/beauty/g25096473/best-shampoo-and-conditioner-reviews/||1||1
2020-12-11 13:07:00.630916||treatment||visit page||https://theartofshaving.com/kits-and-gifts-gift-ideas||3||0
2020-12-11 13:07:04.497136||treatment||visit page||https://www.macys.com/shop/makeup-and-perfume/mens-shaving-kit?id=48194||2||0
2020-12-11 13:07:07.645881||treatment||visit page||https://pure-silk.com/products/pure-silk-shave-club-starter-kit-new||0||1
2020-12-11 13:07:23.942328||treatment||google search||women's shaving kit||1||1
2020-12-11 13:07:24.153527||error||visiting||google searchresults||1||1
2020-12-11 13:07:35.780906||error||visiting||google searchresults||3||0
2020-12-11 13:07:44.052546||treatment||visit page||https://pure-silk.com/products/pure-silk-shave-club-starter-kit-new||1||1
2020-12-11 13:07:44.433909||error||visiting||google searchresults||3||0
2020-12-11 13:07:54.672588||treatment||visit page||https://www.shopflamingo.com/products/shave-kit/||0||1
2020-12-11 13:07:56.315339||treatment||google search||men's cocktails||3||0
2020-12-11 13:07:58.248482||error||visiting||google searchresults||3||0
